speed,gear,rpm,throttle,brake,distance,lap,lap_time,best_time,valid_lap
290.1171875,9,10531,1.0,0.0,0.0,2,0.057,40.052,False
290.6214294433594,9,10536,1.0,0.0,6.55078125,2,0.141,40.052,False
292.2434997558594,9,10612,1.0,0.0,28.28515625,2,0.408,40.052,False
292.5463562011719,9,10630,1.0,0.0,32.80859375,2,0.462,40.052,False
292.8706970214844,9,10625,1.0,0.0,36.87109375,2,0.513,40.052,False
293.1639099121094,9,10647,1.0,0.0,40.93359375,2,0.561,40.052,False
293.470947265625,9,10651,1.0,0.0,44.80859375,2,0.612,40.052,False
293.76129150390625,9,10653,1.0,0.0,49.44140625,2,0.666,40.052,False
294.051513671875,9,10685,1.0,0.0,53.62109375,2,0.717,40.052,False
294.3382568359375,9,10703,1.0,0.0,57.47265625,2,0.765,40.052,False
294.6408386230469,9,10693,1.0,0.0,62.0390625,2,0.822,40.052,False
294.925537109375,9,10699,1.0,0.0,66.109375,2,0.87,40.052,False
295.1799011230469,9,10718,1.0,0.0,70.40234375,2,0.924,40.052,False
295.46270751953125,9,10710,1.0,0.0,74.375,2,0.972,40.052,False
295.7060241699219,9,10738,1.0,0.0,78.5703125,2,1.023,40.052,False
295.9668884277344,9,10745,1.0,0.0,82.828125,2,1.074,40.052,False
296.2135009765625,9,10756,1.0,0.0,87.01171875,2,1.125,40.052,False
296.48577880859375,9,10749,1.0,0.0,91.32421875,2,1.176,40.052,False
296.70806884765625,9,10768,1.0,0.0,95.80859375,2,1.233,40.052,False
296.9189453125,9,10805,1.0,0.0,99.94921875,2,1.281,40.052,False
297.1830139160156,9,10777,1.0,0.0,103.89453125,2,1.329,40.052,False
297.3743591308594,9,10828,1.0,0.0,108.14453125,2,1.38,40.052,False
297.61871337890625,9,10812,1.0,0.0,112.421875,2,1.434,40.052,False
297.8416442871094,9,10791,1.0,0.0,116.52734375,2,1.482,40.052,False
298.0389099121094,9,10811,1.0,0.0,120.85546875,2,1.536,40.052,False
298.2526550292969,9,10821,1.0,0.0,125.01171875,2,1.587,40.052,False
298.4398193359375,9,10835,1.0,0.0,129.3984375,2,1.638,40.052,False
298.6515808105469,9,10829,1.0,0.0,133.4140625,2,1.689,40.052,False
298.84051513671875,9,10837,1.0,0.0,137.64453125,2,1.74,40.052,False
299.02484130859375,9,10834,1.0,0.0,142.1640625,2,1.794,40.052,False
299.1748352050781,9,10877,1.0,0.0,146.38671875,2,1.845,40.052,False
299.4015197753906,9,10840,1.0,0.0,150.57421875,2,1.893,40.052,False
299.5509338378906,9,10867,1.0,0.0,155.1796875,2,1.947,40.052,False
299.73602294921875,9,10858,1.0,0.023950010538101196,159.359375,2,1.998,40.052,False
299.56982421875,9,10844,1.0,0.15095001459121704,163.5390625,2,2.049,40.052,False
298.57110595703125,9,10759,1.0,0.33160001039505005,167.6953125,2,2.097,40.052,False
296.2908630371094,9,10598,0.6316999793052673,0.5192499756813049,172.25,2,2.154,40.052,False
292.4736328125,9,10415,0.2325499951839447,0.6042500138282776,176.34375,2,2.202,40.052,False
287.9758605957031,9,10213,0.0,0.6251499652862549,180.515625,2,2.256,40.052,False
283.2519836425781,9,10008,0.0,0.6829500198364258,184.609375,2,2.307,40.052,False
278.08966064453125,9,9840,0.0,0.7562999725341797,188.40234375,2,2.355,40.052,False
272.6770324707031,9,9658,0.0,0.7811499834060669,192.4296875,2,2.409,40.052,False
267.3132019042969,9,9435,0.0,0.7734999656677246,196.22265625,2,2.457,40.052,False
262.0122985839844,9,9279,0.0,0.7730000019073486,199.91015625,2,2.508,40.052,False
256.7958984375,8,9951,0.0,0.7619500160217285,203.8828125,2,2.562,40.052,False
251.70155334472656,8,9765,0.0,0.7448999881744385,207.18359375,2,2.61,40.052,False
246.5888671875,8,9553,0.0,0.749750018119812,210.51171875,2,2.661,40.052,False
241.5025634765625,1,9341,0.0,0.7486500144004822,214.5234375,2,2.715,40.052,False
236.82867431640625,7,10314,0.0,0.7246999740600586,217.78515625,2,2.766,40.052,False
232.0183563232422,7,10055,0.0,0.727400004863739,221.19921875,2,2.817,40.052,False
226.86508178710938,7,9868,0.0,0.7123000025749207,224.56640625,2,2.871,40.052,False
222.33203125,6,11150,0.800000011920929,0.687749981880188,227.6953125,2,2.919,40.052,False
217.69129943847656,6,10951,0.0,0.6775500178337097,230.76171875,2,2.97,40.052,False
213.14651489257812,6,10757,0.0,0.651449978351593,234.06640625,2,3.024,40.052,False
208.90960693359375,6,10533,0.0,0.6212999820709229,237.0078125,2,3.075,40.052,False
204.8605499267578,5,11937,0.0,0.5892000198364258,239.88671875,2,3.126,40.052,False
200.79808044433594,5,11696,0.0,0.5710499882698059,242.76171875,2,3.177,40.052,False
196.82972717285156,5,11534,0.0,0.559149980545044,245.5859375,2,3.228,40.052,False
